ticker;ISIN;nom
;LU0188151681;FTIF - TEMPLETON THAILAND FUND N USD (C)
;LU0188152226;FTIF - TEMPLETON GLOBAL BOND FUND AX USD (C)
;LU0188438112;SCHRODER ISF - ASIAN EQUITY YIELD A (C)
;LU0188499254;PICTET EMERGING MARKETS INDEX P USD (C)
;LU0188501257;PICTET - GENERICS P USD (C)
;LU0188782162;MULTIPARTNER SICAV JULIUS BAER MULTIPARTNER SICAV 
;LU0189697427;JULIUS BAER MULTIBOND - ABS FUND B CHF (C)
;LU0189846529;AXA WORLD FUNDS - EURO CREDIT PLUS E (C)
;LU0189847683;AXA WORLD FUNDS FRAMLINGTON TALENTS GLOBAL A CAPIT
;LU0189893018;SCHRODER ISF - GLOBAL HIGH YIELD A (C)
;LU0189894842;SCHRODER ISF - GLOBAL HIGH YIELD A EUR Hedged (C)
;LU0190161025;PICTET - BIOTECH HP EUR (C)
;LU0190162189;PICTET - BIOTECH HR EUR (C)
;LU0190304583;PARVEST - BOND EURO INFLATION LINKED Classic (C)
;LU0190665769;PIONEER FUNDS EURO STRATEGIC BOND A EUR (C)
;LU0191819951;UNI-GLOBAL EQUITIES EUROPE SA-EUR
;LU0192065562;UBAM AJO US EQUITY VALUE IH EUR
EEE;LU0192223062;Easyetf Epra Euro
;LU0194346564;AXA IM FIXED INCOME INVESTMENT STRATEGIES US SHORT
;LU0194435318;PARVEST PARVEST EQUITY USA CLASSIC H EUR
;LU0194436803;PARVEST PARVEST BOND USD SHORT DURATION CLASSIC H 
;LU0194437363;PARVEST PARVEST BOND USA HIGH YIELD CLASSIC H EUR
;LU0194438338;PARVEST - EQUITY JAPAN Classic H (C)
;LU0194438841;PARVEST - EQUITY JAPAN SMALL CAP Classic H (C)
;LU0194779913;INVESCO FUNDS INVESCO EUROPEAN GROWTH EQUITY FUND 
;LU0194780507;INVESCO FUNDS INVESCO EUROPEAN GROWTH EQUITY FUND 
;LU0194781224;INVESCO FUNDS INVESCO EUROPEAN GROWTH EQUITY FUND 
;LU0195950059;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN MUTUA
;LU0195953822;FTIF - TEMPLETON GLOBAL BALANCED FUND A EUR (C)
;LU0196696453;HSBC GLOBAL INVESTMENT FUNDS BRAZIL EQUITY A
;LU0196696701;HSBC GLOBAL INVESTMENT FUNDS BRAZIL EQUITY A
;LU0196696966;HSBC GLOBAL INVESTMENT FUNDS BRAZIL EQUITY E
;LU0197216558;UBS (LUX) KEY SELECTION SICAV GLOBAL ALLOCATION (E
;LU0197229882;FIDELITY FUNDS SICAV INDIA FOCUS FUND A USD (D)
;LU0197230542;FIDELITY FUNDS - INDIA FOCUS FUND A EUR (D)
;LU0198388380;SARASIN INVESTMENTFONDS - GLOBALSAR GROWTH (EUR) P
;LU0198389438;SARASIN INVESTMENTFONDS - REAL ESTATE EQUITY GLOBA
;LU0198731290;THREADNEEDLE (LUX) THREADNEEDLE (LUX) - AMERICAN A
;LU0198837287;UBS (LUX) EQUITY SICAV USA GROWTH (USD) P USD
;LU0198839143;UBS (LUX) EQUITY - SMALL CAPS EUROPE (EUR) P (C)
;LU0199356394;MULTIPARTNER SICAV ROBECOSAM SUSTAINABLE WATER FUN
;LU0200080918;HENDERSON GARTMORE - LATIN AMERICA R EUR (C)
;LU0200680436;BLACKROCK GLOBAL FUNDS - EMERGING MARKETS BOND FUN
;LU0200683703;BLACKROCK GLOBAL FUNDS - EMERGING MARKETS BOND FUN
;LU0200683885;BLACKROCK GLOBAL FUNDS - EMERGING MARKETS BOND FUN
;LU0200684008;BLACKROCK GLOBAL FUNDS - EMERGING MARKETS BOND FUN
;LU0200684693;BLACKROCK GLOBAL FUNDS - US FLEXIBLE EQUITY FUND A
;LU0200685070;BLACKROCK GLOBAL FUNDS BLACKROCK GLOBAL FUNDS - US
;LU0201071890;HENDERSON GARTMORE FUND CONTINENTAL EUROPEAN FUND 
;LU0201075453;HENDERSON GARTMORE FUND PAN EUROPEAN FUND R EUR (C
;LU0201322137;SCHRODER ISF - STRATEGIC BOND FUND A (C)
;LU0201323531;SCHRODER INTERNATIONAL SELECTION FUND SCHRODER ISF
;LU0201324851;SCHRODER INTERNATIONAL SELECTION FUND SCHRODER ISF
;LU0201575346;AMUNDI FUNDS - EQUITY LATIN AMERICA AU (C)
;LU0201576401;AMUNDI FUNDS - BOND EURO INFLATION AE (C)
;LU0201577391;AMUNDI FUNDS - BOND EUROPE AE (C)
;LU0201602173;AMUNDI FUNDS EQUITY LATIN AMERICA AU (D)
;LU0201602926;AMUNDI FUNDS - BOND EUROPE AE (D)
;LU0202403266;FIDELITY ACTIVE STRATEGY - EUROPE FUND A EUR (C)
;LU0203033955;PRESTIGE LUXEMBOURG A7 PICKING CAPITALISATION
;LU0203345920;SCHRODER ISF - QEP GLOBAL ACTIVE VALUE A (C)
;LU0203937692;UBS (LUX) BOND SICAV - CONVERT GLOBAL (EUR) P (C)
;LU0203975437;ROBECO CAPITAL GROWTH FUNDS ROBECO BP GLOBAL PREMI
;LU0204061864;BLACKROCK GLOBAL FUNDS - EUROPEAN FUND A4DS GBP (D
;LU0204061948;BLACKROCK GLOBAL FUNDS - EURO MARKETS FUND A4DS GB
;LU0204062672;BLACKROCK GLOBAL FUNDS - EUROPEAN VALUE FUND A4DS 
;LU0204063480;BLACKROCK GLOBAL FUNDS - JAPAN SMALL & MIDCAP OPPO
;LU0204063720;BLACKROCK GLOBAL FUNDS - NEW ENERGY FUND A4DS (D)
;LU0204064967;BLACKROCK GLOBAL FUNDS - US BASIC VALUE FUND A4DS 
;LU0204069685;BLACKROCK GLOBAL FUNDS - EURO BOND FUND A4DS GBP (
;LU0204987902;OYSTER JAPAN OPPORTUNITIES JPY2
;LU0204988207;OYSTER JAPAN OPPORTUNITIES EUR2
;LU0205193047;SCHRODER ISF - US SMALL & MID CAP EQUITY A (C)
;LU0205350837;NN (L) EUROPEAN HIGH DIVIDEND P (C)
;LU0207025593;ULYSSES L.T. FUNDS EUROPEAN GENERAL A (C)
;LU0208607159;PICTET - BIOTECH P USD (D)
;LU0208607746;PICTET - SMALL CAP EUROPE P (D)
;LU0208610294;PICTET - WATER P EUR (D)
;LU0208613470;PICTET - GENERICS P USD (D)
;LU0208853274;JPMORGAN FUNDS - JPM GLOBAL NATURAL RESOURCES A EU
;LU0208853944;JPMORGAN FUNDS GLOBAL NATURAL RESOURCES FUND D EUR
;LU0209137206;HENDERSON HORIZON FUND - GLOBAL PROPERTY EQUITIES 
;LU0209137388;HENDERSON HORIZON FUND - GLOBAL PROPERTY EQUITIES 
;LU0209404259;DWS TURKEI (C)
;LU0209988657;LOMBARD ODIER FUNDS CONVERTIBLE BOND (EUR) I
;LU0210001326;LOMBARD ODIER FUNDS EUROPE HIGH CONVICTION (EUR) I
;LU0210072939;JPMORGAN FUNDS EUROPE DYNAMIC SMALL CAP FUND A (PE
;LU0210073408;JPMORGAN FUNDS EUROPE DYNAMIC SMALL CAP FUND A (PE
;LU0210301635;DEUTSCHE INVEST I SICAV GLOBAL EMERGING MARKETS EQ
;LU0210302286;DEUTSCHE INVEST I SICAV GLOBAL EMERGING MARKETS EQ
;LU0210526637;JPMORGAN FUNDS CHINA FUND A USD
;LU0210526801;JPMORGAN FUNDS GREATER CHINA FUND A USD
;LU0210527015;JPMORGAN FUNDS INNDIA FUND A USD
;LU0210527361;JPMORGAN FUNDS JAPAN EQUITY FUND A USD ACC
;LU0210528922;JPMORGAN FUNDS JPM US SMALLER COMPANIES FUND A (AC
;LU0210529144;JPMORGAN FUNDS - JPM EASTERN EUROPE EQUITY A (C)
;LU0210529490;JPMORGAN FUNDS EUROLAND EQUITY FUND A EUR
;LU0210529573;JPMORGAN FUNDS EMERGING EUROPE MIDDLE EAST AND AFR
;LU0210529656;JPMORGAN FUNDS EMERGING MARKETS EQUITY FUND A USD
;LU0210530662;JPMORGAN FUNDS EUROPE DYNAMIC FUND A EUR
;LU0210530746;JPMORGAN FUNDS EUROPE EQUITY FUND A EUR
;LU0210531470;JPMORGAN FUNDS EUROPE HIGH YIELD BOND FUND A EUR
;LU0210531637;JPMORGAN FUNDS EUROPE SMALL CAP FUND A EUR
;LU0210531801;JPMORGAN FUNDS EUROPE STRATEGIC GROWTH FUND A EUR
;LU0210531983;JPMORGAN FUNDS - JPM EUROPE STRATEGIC VALUE FUND A
;LU0210532015;JPMORGAN FUNDS EUROPE TECHNOLOGY FUND A EUR
;LU0210532528;JPMORGAN FUNDS EMERGING MARKETS DEBT FUND A EUR HE
;LU0210533500;JPMORGAN FUNDS GLOBAL CONVERTIBLES FUND (EUR) A EU
;LU0210534227;JPMORGAN FUNDS GLOBAL FOCUS FUND A EUR
;LU0210534813;JPMORGAN FUNDS GLOBAL SOCIALLY RESPONSIBLE FUND A 
;LU0210535034;JPMORGAN FUNDS LATIN AMERICA EQUITY A USD
;LU0210535208;JPMORGAN FUNDS EMERGING MIDDLE EAST EQUITY FUND A 
;LU0210536511;JPMORGAN FUNDS US VALUE FUND A USD
;LU0210636733;HSBC GLOBAL INVESTMENT FUNDS THAI EQUITY A (C)
;LU0210817283;AMUNDI FUNDS - ABSOLUTE VAR 2 (EUR) AE (C)
;LU0211326755;FTIF - TEMPLETON GLOBAL INCOME FUND A USD (C)
;LU0211327134;FTIF - TEMPLETON GLOBAL INCOME FUND B USD (D)
;LU0211327993;FTIF - TEMPLETON GLOBAL EQUITY INCOME FUND A USD (
;LU0211331839;FTIF - FRANKLIN MUTUAL GLOBAL DISCOVERY FUND A USD
;LU0211332217;FTIF - FRANKLIN MUTUAL GLOBAL DISCOVERY FUND N USD
;LU0211332563;FRANKLIN TEMPLETON INVESTMENT FUNDS TEMPLETON GLOB
;LU0211333025;FTIF - FRANKLIN MUTUAL GLOBAL DISCOVERY FUND A EUR
;LU0211333298;FTIF - FRANKLIN MUTUAL GLOBAL DISCOVERY FUND N EUR
;LU0211333967;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN U.S. 
;LU0211340665;BL BL - GLOBAL FLEXIBLE EUR B (C)
;LU0212175227;PARVEST - BOND EURO SHORT TERM CLASSIC (C)
;LU0212178676;Parvest Equity Europe Small Cap Classic
;LU0212178916;PARVEST - EQUITY EUROPE SMALL CAP Classic (C)
;LU0212189012;PARVEST PARVEST SUSTAINABLE EQUITY EUROPE CLASSIC
;LU0212196652;PARVEST - EQUITY USA MID CAP Classic H (C)
;LU0212924517;BLACKROCK GLOBAL FUNDS - JAPAN VALUE FUND A2 USD (
;LU0212924608;BLACKROCK GLOBAL FUNDS JAPAN FLEXIBLE EQUITY FUND 
;LU0212925324;BLACKROCK GLOBAL FUNDS JAPAN FLEXIBLE EQUITY FUND 
;LU0212925753;BLACKROCK GLOBAL FUNDS - GLOBAL ALLOCATION FUND A2
;LU0212926132;BLACKROCK GLOBAL FUNDS GLOBAL ALLOCATION FUND E2 H
;LU0212992860;AXA WORLD FUNDS - FRAMLINGTON EUROPE MICROCAP A EU
;LU0213961682;HSBC GLOBAL INVESTMENT FUNDS TURKEY EQUITY A
;LU0214494824;ING (L) - INVEST US HIGH DIVIDEND P USD (C)
;LU0214875030;HSBC GLOBAL INVESTMENT FUNDS BRIC EQUITY M2
;LU0215909168;SARASIN INVESTMENTFONDS - EQUISAR IIID (EUR) P (C)
;LU0216000082;ULYSSES ULYSSES - TACTICAL FUND A (C)
;LU0216734045;AXA WORLD FUNDS - FRAMLINGTON EUROPE REAL ESTATE S
;LU0216734805;AXA WORLD FUNDS - FRAMLINGTON EUROPE REAL ESTATE S
;LU0216736503;AXA WORLD FUNDS - FRAMLINGTON EUROPE REAL ESTATE S
;LU0217138725;PICTET PREMIUM BRANDS R EUR (C)
;LU0217139020;PICTET PREMIUM BRANDS P EUR (C)
;LU0217390060;JPMORGAN FUNDS - JPM EMERGING MARKETS DEBT C EUR H
;LU0217390573;JPMORGAN FUNDS PACIFIC EQUITY FUND A EUR
;LU0217576759;JPMORGAN FUNDS - JPM EMERGING MARKETS EQUITY A EUR
;LU0217576833;JPMORGAN FUNDS EMERGING MARKETS EQUITY FUND D EUR 
;LU0218006517;JPMORGAN INVESTMENT FUNDS - JPM GLOBALCONSERVATIVE
;LU0218201050;SCHRODER ISF - EMERGING MARKETS DEBT ABSOLUTE RETU
;LU0219418836;MFS MERIDIAN FUNDS GLOBAL TOTAL RETURN FUND A1 EUR
;LU0224105477;BLACKROCK GLOBAL FUNDS CONTINENTAL EUROPEAN FLEXIB
;LU0224508324;SCHRODER ISF - GLOBAL PROPERTY SECURITIES A USD (C
;LU0224509132;SCHRODER INTERNATIONAL SELECTION FUND GLOBAL CITIE
;LU0224509215;SCHRODER INTERNATIONAL SELECTION FUND GLOBAL CITIE
;LU0225244705;EDGEWOOD L SELECT US SELECT GROWTH I USD
;LU0225284248;SCHRODER ISF - GLOBAL EQUITY YIELD A (C)
;LU0225506756;JPMORGAN FUNDS RUSSIA FUND A USD
;LU0225737302;MORGAN STANLEY INVESTMENT FUNDS US ADVANTAGE FUND 
;LU0226953718;ROBECO CAPITAL GROWTH FUNDS ROBECO BP US PREMIUM E
;LU0227177580;SCHRODER ISF - SWISS EQUITY OPPORTUNITIES A (C)
;LU0227179875;SCHRODER ISF - ASIAN SMALLER COMPANIES A (C)
;LU0227179958;SCHRODER INTERNATIONAL SELECTION FUND ASIAN SMALLE
;LU0227384020;NORDEA 1 - STABLE RETURN BP EUR (C)
;LU0227384707;NORDEA 1 - STABLE RETURN BP SEK (C)
;LU0227788626;SCHRODER ISF - GLOBAL CREDIT DURATION HEDGED A (C)
;LU0228157250;AMUNDI FUNDS - ABSOLUTE VOLATILITY ARBITRAGE AE (C
;LU0228636220;ING (L) - INVEST EURO INCOME P (D)
;LU0228659784;SCHRODER ISF - BRIC (BRAZIL, RUSSIA, INDIA, CHINA)
;LU0229084990;BLACKROCK GLOBAL FUNDS - EUROPEAN FOCUS FUND A2 EU
;LU0229386064;PIONEER FUNDS EURO HIGH YIELD A EUR (C)
;LU0229387385;PIONEER FUNDS NORTH AMERICAN BASIC VALUE A EUR (C)
;LU0229494975;HENDERSON HORIZON FUND - ASIA PACIFIC PROPERTY EQU
;LU0229773345;SARASIN INVESTMENTFONDS - OEKOSAR EQUITY GLOBAL P 
;LU0229938369;FTIF - FRANKLIN US OPPORTUNITIES FUND A GBP (D)
;LU0229940001;FTIF - TEMPLETON ASIAN GROWTH FUND A EUR (C)
;LU0229943104;FTIF - TEMPLETON GLOBAL BALANCED FUND C USD (D)
;LU0229943369;FTIF - TEMPLETON GLOBAL BOND FUND A GBP (D)
;LU0229944847;FTIF - FRANKLIN MUTUAL GLOBAL DISCOVERY FUND A GBP
;LU0229945570;FTIF - TEMPLETON BRIC FUND A USD (C)
;LU0229946891;FTIF - TEMPLETON BRIC FUND N EUR (C)
;LU0229947279;FTIF - TEMPLETON BRIC FUND C USD (C)
;LU0229948087;FTIF - FRANKLIN GLOBAL REAL ESTATE FUND A USD (C)
;LU0229949994;FTIF - TEMPLETON ASIAN BOND FUND A USD (C)
;LU0229950067;FTIF - TEMPLETON ASIAN BOND FUND A USD (D)
;LU0229951891;FTIF - TEMPLETON ASIAN BOND FUND A EUR (C)
;LU0229952352;FTIF - TEMPLETON ASIAN BOND FUND N EUR (C)
;LU0230911603;CS INVESTMENT FUNDS 13 CREDIT SUISSE (LUX) GREEN B
;LU0231203729;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN INDIA
;LU0231205187;FTIF - FRANKLIN INDIA FUND A EUR (C)
;LU0231205856;FTIF - FRANKLIN INDIA FUND N EUR (C)
;LU0231459107;ABERDEEN GLOBAL ASIAN SMALLER COMPANIES FUND A2 (C
;LU0231490524;ABERDEEN GLOBAL INDIAN EQUITY FUND A2 (C)
;LU0232524495;AB FCP I AMERICAN GROWTH PORTFOLIO A EUR (C)
;LU0232552355;AB SICAV I THEMATIC RESEARCH PORTFOLIO A EUR
;LU0232931963;SCHRODER INTERNATIONAL SELECTION FUND BRIC (BRAZIL
;LU0232932698;SCHRODER INTERNATIONAL SELECTION FUND BRIC (BRAZIL
;LU0233975019;PIONEER FUNDS - US RESEARCH E EUR Hedged (C)
;LU0234585437;HSBC GLOBAL INVESTMENT FUNDS GLOBAL EMERGING MARKE
;LU0235308136;ALKEN FUND - EUROPEAN OPPORTUNITIES H (C)
;LU0235308482;ALKEN FUND - EUROPEAN OPPORTUNITIES R (C)
;LU0235639324;JPMORGAN FUNDS - JPMORGAN JAPAN EQUITY A (C)
;LU0235842555;JPMORGAN INVESTMENT FUNDS - JPM GLOBAL CAPITAL PRE
;LU0236147079;DEUTSCHE INVEST I SICAV EUROPEAN SMALL CAP N (C)
;LU0236153390;DEUTSCHE INVEST I SICAV ASIAN SMALL/MID CAP L (C)
;LU0236176334;BLACKROCK GLOBAL FUNDS - JAPAN VALUE FUND A4DS (D)
;LU0236489380;NORDEA 1 - EUROPEAN HIGH YIELD BOND FUND BP NOK (C
;LU0236489893;NORDEA 1 - EUROPEAN HIGH YIELD BOND FUND BP SEK (C
;LU0236490123;NORDEA 1 - GLOBAL STABLE EQUITY FUND - UNHEDGED BP
;LU0236673397;BNP PARIBAS QUAM FUND BNP PARIBAS QUAM FUND MEDIUM
;LU0236737465;SCHRODER INTERNATIONAL SELECTION FUND JAPANESE EQU
;LU0236738604;SCHRODER INTERNATIONAL SELECTION FUND JAPANESE EQU
;LU0237014641;DEUTSCHE INVEST I SICAV NEW RESOURCES L (C)
;LU0237015457;DEUTSCHE INVEST I SICAV NEW RESOURCES N (C)
;LU0237697510;FIDELITY FUNDS - GLOBAL PROPERTY FUND A EUR (D)
;LU0237698245;FIDELITY FUNDS SICAV GLOBAL PROPERTY FUND A USD (D
;LU0237698757;FIDELITY FUNDS - GLOBAL PROPERTY FUND A EUR (C)
;LU0238202427;FIDELITY FUNDS - EUROPEAN FUND A (C)
;LU0238203821;FIDELITY FUNDS - EMERGING MARKET DEBT FUND A EUR (
;LU0238205289;FIDELITY FUNDS - EMERGING MARKET DEBT FUND A EUR (
;LU0238205446;FIDELITY FUNDS - EMERGING MARKET DEBT FUND A USD (
;LU0238205958;FIDELITY FUNDS - EMERGING MARKET DEBT FUND A USD (
;LU0238206337;FIDELITY FUNDS - EMERGING MARKET DEBT FUND Y USD (
;LU0238206840;FIDELITY FUNDS - EMERGING MARKET DEBT FUND E EUR (
;LU0238209513;FIDELITY FUNDS SICAV EURO BOND FUND E EUR (C)
;LU0238209786;FIDELITY FUNDS SICAV EUROPEAN HIGH YIELD FUND E (C
;LU0238689110;BLACKROCK GLOBAL FUNDS - GLOBAL DYNAMIC EQUITY FUN
;LU0238689623;BLACKROCK GLOBAL FUNDS - GLOBAL DYNAMIC EQUITY FUN
;LU0238689896;BLACKROCK GLOBAL FUNDS GLOBAL DYNAMIC EQUITY FUND 
;LU0238690555;BLACKROCK GLOBAL FUNDS - GLOBAL DYNAMIC EQUITY FUN
;LU0240613025;BLACKROCK GLOBAL FUNDS - GLOBAL ALLOCATION FUND A4
;LU0241468122;PICTET EUR GOVERNMENT BONDS R (C)
;LU0243955886;INVESCO FUNDS INVESCO ASIA INFRASTRUCTURE FUND A (
;LU0243956348;INVESCO FUNDS INVESCO ASIA INFRASTRUCTURE FUND E (
;LU0243957239;INVESCO FUNDS INVESCO PAN EUROPEAN HIGH INCOME FUN
;LU0243957742;INVESCO FUNDS INVESCO PAN EUROPEAN HIGH INCOME FUN
;LU0243957825;INVESCO FUNDS INVESCO EURO CORPORATE BOND FUND FUN
;LU0243958393;INVESCO FUNDS INVESCO EURO CORPORATE BOND FUND FUN
;LU0244270301;JPMORGAN FUNDS US VALUE FUND A EUR HEDGED
;LU0244270723;JPMORGAN FUNDS US VALUE FUND D EUR HEDGED
;LU0244354667;SCHRODER INTERNATIONAL SELECTION FUND CHINA OPPORT
;LU0245286777;BNP Paribas Islamic Eq Optimiser C
;LU0245991913;MAN UMBRELLA SICAV MAN CONVERTIBLES GLOBAL D EUR
;LU0246035637;SCHRODER ISF - EUROPEAN SPECIAL SITUATIONS A (C)
;LU0247991317;JPMORGAN INVESTMENT FUNDS GLOBAL BALANCED FUND A E
;LU0248172537;SCHRODER INTERNATIONAL SELECTION FUND EMERGING ASI
;LU0248173006;SCHRODER INTERNATIONAL SELECTION FUND EMERGING ASI
;LU0248176959;SCHRODER INTERNATIONAL SELECTION FUND EMERGING MAR
;LU0248178732;SCHRODER INTERNATIONAL SELECTION FUND US SMALL & M
;LU0248181363;SCHRODER INTERNATIONAL SELECTION FUND SCHRODER ISF
;LU0248184110;SCHRODER INTERNATIONAL SELECTION FUND SCHRODER ISF
;LU0248184466;SCHRODER ISF - ASIAN OPPORTUNITIES A EUR (C)
;LU0248185604;SCHRODER ISF - US LARGE CAP C EUR (C)
;LU0248271941;BLACKROCK GLOBAL FUNDS - INDIA FUND A2 EUR (C)
;LU0248317363;PICTET - JAPANESE EQUITY SELECTION HP EUR (C)
;LU0248320664;PICTET - GENERICS HP EUR (C)
;LU0248320821;PICTET HEALTH HR EUR (C)
;LU0248702192;AMUNDI FUNDS - EQUITY JAPAN VALUE AJ (C)
;LU0249332619;PARVEST PARVEST BOND WORLD INFLATION-LINKED CLASSI
;LU0249410860;BLACKROCK GLOBAL FUNDS - JAPAN VALUE FUND A2 JPY (
;LU0249411835;BLACKROCK GLOBAL FUNDS - JAPAN SMALL & MIDCAP OPPO
;LU0250158358;ING (L) - INVEST GLOBAL OPPORTUNITIES P (C)
;LU0251119078;FIDELITY FUNDS SICAV FIDELITY TARGET™ 2035 (EURO) 
;LU0251120084;FIDELITY FUNDS SICAV FIDELITY TARGET™ 2040 (EURO) 
;LU0251127410;FIDELITY FUNDS - AMERICA FUND A EUR (C)
;LU0251129895;FIDELITY FUNDS - INTERNATIONAL FUND A EUR (C)
;LU0251130554;FIDELITY FUNDS SICAV SMART GLOBAL DEFENSIVE FUND A
;LU0251130802;FIDELITY FUNDS - EUROPEAN HIGH YIELD FUND A EUR A 
;LU0251131289;FIDELITY FUNDS SICAV FIDELITY TARGET™ 2020 (EURO) 
;LU0251131362;FIDELITY FUNDS SICAV FIDELITY TARGET™ 2030 (EURO) 
;LU0251131446;FIDELITY FUNDS SICAV FIDELITY TARGET 2015 (EURO) F
;LU0251131792;FIDELITY FUNDS SICAV FIDELITY TARGET™ 2025 (EURO) 
;LU0251131958;FIDELITY FUNDS - AMERICA FUND A USD (C)
;LU0251132253;FIDELITY FUNDS SICAV INTERNATIONAL FUND A USD (C)
;LU0251570791;SCHRODER ISF - JAPANESE SMALLER COMPANIES A1 EUR (
;LU0251658026;AXA WORLD FUNDS GLOBAL EMERGING MARKETS BONDS A CA
;LU0251658455;AXA WORLD FUNDS - GLOBAL EMERGING MARKETS BONDS A 
;LU0251658612;AXA WORLD FUNDS EURO INFLATION BONDS A CAPITALISAT
;LU0251659420;AXA WORLD FUNDS EURO 7-10 E CAPITALISATION EUR
;LU0251659933;AXA WORLD FUNDS - EURO 5-7 A (D)
;LU0251660352;AXA WORLD FUNDS EURO 3-5 A CAPITALISATION EUR
;LU0251661087;AXA WORLD FUNDS - EURO 10 + LT A (C)
;LU0251661756;AXA WORLD FUNDS - EURO CREDIT SHORT DURATION A (C)
;LU0251662135;AXA WORLD FUNDS - EURO CREDIT SHORT DURATION E (C)
;LU0251804968;PARVEST PARVEST EQUITY USA CLASSIC EUR
;LU0251806666;PARVEST PARVEST EQUITY USA SMALL CAP CLASSIC H EUR
;LU0251807045;PARVEST PARVEST EQUITY USA MID CAP CLASSIC EUR
;LU0251807987;PARVEST EQUITY JAPAN SMALL CAP CLASSIC EUR
;LU0251809090;PARVEST PARVEST EQUITY JAPAN CLASSIC EUR
;LU0251810007;PARVEST PARVEST EQUITY AUSTRALIA CLASSIC EUR
;LU0252218267;AB SICAV I THEMATIC RESEARCH PORTFOLIO A EUR
DAX;LU0252633754;Lyxor Etf Dax
LVD;LU0252634307;Lyxor Etf Levdax
;LU0252652382;FTIF - TEMPLETON GLOBAL BOND FUND A USD (C)
;LU0252967707;BLACKROCK GLOBAL FUNDS EUROPEAN FOCUS FUND E2 EUR 
;LU0254836850;ROBECO CAPITAL GROWTH FUNDS ROBECO EMERGING STARS 
;LU0254981946;HSBC GLOBAL INVESTMENT FUNDS BRIC MARKETS EQUITY A
;LU0254982241;HSBC GLOBAL INVESTMENT FUNDS BRIC MARKETS EQUITY A
;LU0254985343;HSBC GLOBAL INVESTMENT FUNDS LATIN AMERICAN EQUITY
;LU0255399239;BLACKROCK GLOBAL FUNDS - JAPAN VALUE FUND A2 Hedge
;LU0255399742;BLACKROCK GLOBAL FUNDS - JAPAN SMALL & MIDCAP OPPO
;LU0255798109;PICTET EMERGING LOCAL CURRENCY DEBT P USD (C)
;LU0255975830;PICTET JAPANESE EQUITY SELECTION P EUR (C)
;LU0255976994;PICTET ASIAN EQUITIES EX JAPAN P EUR (C)
;LU0255977299;PICTET ASIAN EQUITIES EX JAPAN R EUR (C)
;LU0255977455;PICTET - BIOTECH P EUR (C)
;LU0255977539;PICTET - BIOTECH R EUR (C)
;LU0255978263;PICTET GREATER CHINA R EUR (C)
;LU0255978776;PICTET - GENERICS P EUR (C)
;LU0255978859;PICTET - GENERICS R EUR (C)
;LU0255979071;PICTET INDIAN EQUITIES P EUR (C)
;LU0255979154;PICTET INDIAN EQUITIES R EUR (C)
;LU0255979402;PICTET - JAPANESE EQUITY OPPORTUNITIES P EUR (C)
;LU0255980327;PICTET WATER P USD (C)
;LU0256063883;GAM MULTIBOND LOCAL EMERGING BOND A EUR (D)
;LU0256064774;JULIUS BAER MULTIBOND - LOCAL EMERGING BOND FUND B
;LU0256331488;SCHRODER INTERNATIONAL SELECTION FUND GLOBAL ENERG
;LU0256780106;CANDRIAM EQUITIES L AUSTRALIA C EUR (C)
;LU0256787531;LOMBARD ODIER FUNDS EUROZONE SMALL & MID CAPS (EUR
;LU0256839191;AGIF - EUROPE EQUITY GROWTH A (D)
;LU0256839274;AGIF - EUROPE EQUITY GROWTH AT (C)
;LU0256839860;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EUROPE EQUIT
;LU0256839944;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EUROLAND EQU
;LU0256840108;PICTET US EQUITY SELECTION P USD
;LU0256840447;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EUROLAND EQU
;LU0256844860;PICTET - US EQUITY GROWTH SELECTION HP EUR (C)
;LU0256846139;PICTET SECURITY P USD (C)
;LU0257173335;TREETOP GLOBAL TREETOP GLOBAL SICAV - TREETOP SEQU
;LU0257359603;PICTET EMERGING MARKETS R EUR (C)
;LU0260085492;THE JUPITER GLOBAL FUND JUPITER EUROPEAN GROWTH CL
;LU0260086623;THE JUPITER GLOBAL FUND JUPITER EUROPEAN OPPORTUNI
;LU0260154488;GENERALI INVESTMENTS SICAV GENERALI IS AR MULTI ST
;LU0260158638;GENERALI INVESTMENTS SICAV GENERALI INVESTMENTS SI
;LU0260160378;GENERALI INVESTMENTS SICAV GENERALI IS AR MULTI ST
;LU0260861751;FTIF - FRANKLIN US OPPORTUNITIES FUND A EUR (D)
;LU0260865158;FRANKLIN TEMPLETON INVESTMENT FUNDS TEMPLETON LATI
;LU0260869739;FTIF - FRANKLIN US OPPORTUNITIES FUND A EUR (C)
;LU0260869903;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN U.S. 
;LU0260870158;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN TECHN
;LU0260870406;FRANKLIN TEMPLETON INVESTMENT FUNDS TEMPLETON ASIA
;LU0260870588;FTIF - TEMPLETON GLOBAL BOND FUND N EUR (C)
